request_id,provider_key,model,cell_id,domain,demographic,schema_variant,repeat_index,output_mode,output_contract,prompt_sha256,schema_sha256,expected_route,expected_byok,estimated_input_tokens,estimated_output_tokens,estimated_cost_usd
p2-anthropic-C1-S0-061,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,61,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-062,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,62,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-063,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,63,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-064,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,64,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-065,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,65,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-066,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,66,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-067,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,67,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-068,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,68,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-069,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,69,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-070,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,70,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-071,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,71,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-072,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,72,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-073,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,73,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-074,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,74,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-075,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,75,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-076,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,76,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-077,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,77,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-078,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,78,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-079,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,79,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-080,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,80,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-081,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,81,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-082,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,82,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-083,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,83,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-084,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,84,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-085,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,85,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-086,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,86,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-087,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,87,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-088,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,88,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-089,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,89,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-090,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,90,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-091,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,91,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-092,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,92,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-093,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,93,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-094,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,94,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-095,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,95,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-096,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,96,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-097,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,97,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-098,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,98,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S0-099,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S0,99,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,257,500,0.0137850000
p2-anthropic-C1-S1-000,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,0,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-001,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,1,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-002,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,2,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-003,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,3,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-004,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,4,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-005,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,5,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-006,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,6,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-007,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,7,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-008,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,8,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-009,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,9,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-010,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,10,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-011,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,11,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-012,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,12,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-013,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,13,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-014,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,14,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-015,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,15,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
p2-anthropic-C1-S1-016,anthropic,anthropic/claude-opus-4.7,C1,xray,32bm,S1,16,strict_json,strict_schema,sha256:7e2911f65f51aa315ca7ac6ef708880e874b1e21bbbdceea02915fd71ae3aa7e,sha256:31ec90ab9c8f573f6b370986beb5159743ccece96dab6c36f1ebf2e79958c806,"{""allow_fallbacks"":false,""only"":[""anthropic""],""order"":[""anthropic""],""require_parameters"":false}",true,254,500,0.0137700000
