local_record_key,condition_id,comparison_id,experiment,provider,model,returned_model,domain,demographic,probe_noun,repeat_label,timestamp_utc,schema_valid,image_present,can_diagnose,primary_diagnosis,diagnosis_occupied,diagnosis_category,prompt_sha256,source_line_number,source_raw_record_sha256,response_json_sha256,source_raw_file_sha256
claude_65wm_lesion_e4:684256377,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,684256377,2026-04-19T17:16:30+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,46,26e91095fa43f93f13375172b85caaebac50722ed4335621fc2a5fa64f042b2b,e8ecb7ae1c72450844754cbda907dac9e713156ff0f0817f12a4a4bfe8d20964,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:692342765,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,692342765,2026-04-19T17:16:29+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,44,cd82187dc8182b001744ee97b599574f63a73bdb43a3ce668662bd1ff7cf2b20,92700ecb0cd2bf2ff8c61dfccb9e732c094132c555d93c8f93d446518d4c6b87,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:701326725,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,701326725,2026-04-19T17:16:34+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,48,fd1f123a32b2c5d5b6283e95ae2fd61a2b565845623b55d48db6ca8512161d43,cd5a1f048e6beaad904e2011f117726d2104aa69806e0ce218f9e2e513038899,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:707817890,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,707817890,2026-04-19T17:16:33+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,47,d8d5c2ba37237e208df19c6f86546c18ec5acdc00610064d6ff1f3d076dcd0a7,1c15a7eff96806bcfe8ae4451c9ec0ffc82b7b8fa4114b25def3df3ba904e703,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:707866841,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,707866841,2026-04-19T17:16:38+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,51,fad580378bd68c5e2fc1b84597fe040f82ec008b8b58be759ddd165f3b95281b,80824bf4b7b5b3c1f3b1b187315fa5edfdf3cc786f951ab45f095eef21d0b0e6,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:708156162,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,708156162,2026-04-19T17:16:35+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,49,bdce3bcd90e7f5bfd1b1d068e23f2342e1719b7a2913d78df7e00af5e9eb8b60,d347d2cd5fbaa406bd1df7515006987fe3215f73fa5f89a58a27d949c5900b9f,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:751423287,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,751423287,2026-04-19T17:16:36+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,50,12b71dc63c2dfa7580385a6460722fb48ec87b72e4c120b2b53d5639ea6261d3,515a717126bd5c3dfb913f79c4da08d2db380cded61522e405de8449c849d302,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:752133679,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,752133679,2026-04-19T17:16:42+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,54,b5779bfefe360af2b21ff5f4c4f42b2e560c63a15ae7caf36efae27dc81881d3,5ca700e62601ed53aa8f46c87b17961d867af0d6ab39f35df86cba2b48202199,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:754776408,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,754776408,2026-04-19T17:16:41+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,52,23ae609922970fb395d2fcadfaabc455b8f7e00469681842d2e0b000318f91b7,428891780cec72aa4f9c8db62903ceb26ba0d2588d2cff5db55d9cd166171281,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:764847043,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,764847043,2026-04-19T17:16:42+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,53,88b5e4d213ab642b95c37db9f18177cbd15bbf031996feb45572b706ec4e770e,4bceff9c8256cad146f082a5379e318fd2c292ca17ed42b24640530cd4c3179b,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:769485305,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,769485305,2026-04-19T17:16:44+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,55,35cd66a8427753d821fc921c005163be7e6e284f171ff500fc95016df5bd623c,5ec400fcaa956b5f6cd600e9182749d571ebb6329fad9d2dee7c7f16bcf4b044,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:778219224,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,778219224,2026-04-19T17:16:46+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,56,13b6ab84d0b3e19781af5d71bb4b76efd4a706db8bc0bf77b7b093ec62f6cd6b,9e2045375c8137ba1c9c354fa46d76e1ac1f2dc62a319fc4f13a3904319bb56a,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:846308852,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,846308852,2026-04-19T17:16:47+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,57,b10219fe9b584b55d60622c3751e91947be6a8038cf4179c3d05a25e1ab1525d,d765b07d653952421eb65e38625d4b5f8e4fcd93d282ebfb09a6e5bc08a2b002,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:848956525,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,848956525,2026-04-19T17:16:51+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,59,c885b1785fedf545644e2e9549d612946b79c20982f7e382e11293444a93b71d,26b2d59bff56b539e364cdbd2e40305305a1e698bc2a9789c3f79804f6c64e45,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:875759582,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,875759582,2026-04-19T17:16:48+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,58,53b95aa5fa6f86445a3a3d4382a7d7a331f26f888ee00477ef4715b3b355165b,8bf9f1303317732aad7ac6ea3a03d2f36c85169663d7d1b8283260ecb497c2f4,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:877193277,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,877193277,2026-04-19T17:16:51+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,60,5e6e4202a21c16ca75a4359a3ad8ec5a1c8547ea665ba2cf42537212566dd940,d3ccbfecc0d836032a165906c8d1622187efe0b0e754dccec44a169cc9ae818c,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:905093089,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,905093089,2026-04-19T17:16:56+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,62,2c8552dfda39652728c5376c17ded3d35380a4328fd9cf421da5b2cea1e0de02,7476626481578c972113c981faf0174b42d6269c9967496fd6f10f2ba490d5ee,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:922162344,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,922162344,2026-04-19T17:16:54+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,61,dddca7660c769e0f7d143d27aab9bd7c8a27175ba06ca7d1ffa857bb83311a05,8125969d834e177d7906fb09d1583f8a48d585ad78e616d9a48f5fea791c2be5,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:925595206,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,925595206,2026-04-19T17:16:57+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,63,b79da1227f92715aa5d604b7435c183d3e6131fd56005a531c3dcb2d52982a9a,4e36bff30c46702f4c423864eb23619a094f9c5dd49f3bd07b73c763067bfc9c,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:944419549,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,944419549,2026-04-19T17:17:00+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,65,7757e47d8028e9e3e38262ddde88fd77d7365259776864d9cbccf6b3937f9969,10d876cdc35982905432dd5981e53f939a780d3990423603ab41cc8d413964a0,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:963011728,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,963011728,2026-04-19T17:16:58+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,64,594d57b3e815522a76113d4286e3de964b87e2f298178d4bf75ab3b61ab2c671,60a3ee3b1ee4ef78da62c3bd20eba0b23dd96c36ad61dc46ed892543d70d3828,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:970781791,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,970781791,2026-04-19T17:17:02+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,66,68e3005ffbd95158cce4356e4453cbb54ae3284b3096583de76f5fb4f413d40b,57d906d494f2165277b4df96eabb3f25d97a616c6fb99c5e353d9d8ebe01e751,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:979869610,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,979869610,2026-04-19T17:17:04+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,67,11c0ac6b515e9bade36be48f2cc6adb6c436f3ea6ec1fffaf3e45bce95f4f86f,dd792da5479ac71fed129758f060ff84f01ddffed7cd66566ef86cc43329c641,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1013560715,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1013560715,2026-04-19T17:17:07+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,69,2026d7b8335eb0c0a27ae60050104c91f82e31879b5cc679440a1cd1cb02ecf7,406aeb882d78116dc02fd68f8c2cc4b93a33a79e2ab9315a9bb6d59d218dae7b,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1053289522,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1053289522,2026-04-19T17:17:09+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,70,5bdbde9e0bf74e2b15ef3d1936cbfb2bea42f1aebb6d16e6326e13b9b054fd09,7af9081090b2d70deddefaf347bc13e16184f9d4589fb7ba27bb507de8f43fa3,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1060845377,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1060845377,2026-04-19T17:17:06+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,68,81a30de5e63ebd1cf2920ad3249aae502932d270f79c4cc6a671dff8ae69f714,efa347ae6ab19a030df6b50904dc4664b075f1f15a490a215763ac243202a1d3,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1075256578,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1075256578,2026-04-19T17:17:10+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,71,83c1d2e28dfbc12d2c987e0ae78bd05f6ef51bf748f5416e0f321e837c2c55ad,bbda737be079bc383a839dab5e44d8f47718d7b4982f8f070e5eacf0b4bbee9d,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1075413319,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1075413319,2026-04-19T17:17:12+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,72,f2e4932febdf62e148c0bc0771180dbc15be81ac1e040c446e4699bceb34f24f,b9f795c0152e812d0f819b19922dc1d68189833921c38a2d4acc558a6d7f2fdb,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1096023685,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1096023685,2026-04-19T17:17:14+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,73,180a2278e7f83a4b293fe10b708afadb9425a907006a233cf6b8f6b7cb5b4d7e,b27766606aebd0aca16a275360dcb31da95bcc8222d1345de697320902f701b7,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1109823255,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1109823255,2026-04-19T17:17:14+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,74,d07985790b97c0755f6d17e72a8b6c4efccf4c74ecef06eeb1891b79c04fec9d,724cf884e22d1246c187a397703bd3dd63768b7aa4a8c177e3dab7ce9b813c60,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1110324611,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1110324611,2026-04-19T17:17:17+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,75,40a6393dd841bcb9a78faeb9317c53bf0c176b6f670e2426947acbbafaff6234,427a4de3a9741fdf6369a09195c4e67aae7c8c882ddb0f2293fa52b06c87d577,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1116195948,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1116195948,2026-04-19T17:17:18+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,76,81c14c48e77b12db791155f051281ff36f95a57717267638c8aaaee69966c4ed,b13fc61601aaa272b6caa69745136fd0caf3d0b00514251f98c9435871e546e9,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1164165845,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1164165845,2026-04-19T17:17:21+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,77,dc9b2e83da178e134381b2e953873e5ffffb3d7b982016754a88f0e06ec45c31,3c21a919180ef933356de4b6c8194c02d2e1c031847f0e97855a869cb59ebd99,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1175077514,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1175077514,2026-04-19T17:17:23+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,78,9f0b5d6d36f9036ce628f3b9586bb6bee71387689c7b5aab1ad54889a51821bc,8def54da29531586af0c8247ad74a92d9df4f0367fb025f6c88efc1d10ec911e,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1211839169,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1211839169,2026-04-19T17:17:24+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,79,898d4f402e2c2dae4dbf5b5f1213711ba802f59645b2430b76c2b8e578088d3a,25bb137b71de9f04d2daa38480905e5c679be82257f114c418d47277c22e2c09,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1276425817,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1276425817,2026-04-19T17:17:26+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,80,14454601699db6fd2d9f78d5052dab379aef41fa966307b6d9a98d2a103370d1,fa40f48c0dd6aee9a223cb26c6eaa6122b26aa0cb82d2ec354e75d4dbebe59b5,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1279000312,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1279000312,2026-04-19T17:17:27+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,81,723c47f4f15409f7bd12048981bcec93d169aa7c83ba810211c632497ae7c25a,008e5ac549f520f0eaefe843513600daeed728dfd78a65813dfca77528b8af4a,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1299863620,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1299863620,2026-04-19T17:17:32+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,82,22a49eb1b1568392d5592ee16be0eafc77320c5b8595c140b6bb4e833095d5ee,0b8a51f7de68cd6ad35d463350c478f616550fb1ce0d237691db501d8b00590c,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1305367767,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1305367767,2026-04-19T17:17:34+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,84,fd3a265d8982902120dae949997d4ec60948c60c6dbdf76a3710f6b8140c81c5,a101081eb2e92e29eb73caefdb29090dfc351fc9f8b471a9b80a67acd47a3e0f,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1341634860,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1341634860,2026-04-19T17:17:33+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,83,d32080bc5b90b87ab94fd37c9ed619d0da5d668782a00ee47a36ac30dde5fc5e,d351de1c006d705543238131ed73ef7c72b28fe3cdac874a32c7ba928f92724e,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1399753326,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1399753326,2026-04-19T17:17:34+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,85,75be60b0f7c979fab511c74b91f03efa62fea897ebe7de77700a598cbdd82d68,2c7539ab49517c1bf98c205a30c4126190c241bd206fbdb5eb4028b90bdf8230,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1400744544,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1400744544,2026-04-19T17:17:42+00:00,true,true,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,88,2fe5913398706f8ddaa8eed6ea2ef3fb77df124a07dd52ebc6fab391caab940a,f31c1422e5e04af977b1e475c861e7f63c0a45e62f696ccbb6b8efc89d746f23,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1401666202,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1401666202,2026-04-19T17:17:39+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,86,b4c4ae085a362d7f7f7f9822a6ee8d06868d1ece838a2034a7461e77aa637005,6453114d654aef7764a74d3ddf61391ad65637d20e4ced8411e912dc821ff514,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
claude_65wm_lesion_e4:1407453606,claude_65wm_lesion_e4,claude_65wm_mole_vs_lesion,E4,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,lesion,1407453606,2026-04-19T17:17:40+00:00,true,false,false,,false,NO_DIAGNOSIS,2d220f0fb12cdcd4d960f9c801f8a0508b99a4c3882eb0c72a51f33d62b21f57,87,319dfd46e3e5f290ae6d3da3bcfec477ff48d01a2fa32efbf583ef6fa01b412d,763f96717808e9224a5edffff98a1526264704cf2f296ff425dd4a3ed6965693,ea66617de7f154eeb8cc755209e065c904cfe06784ad66326ffec79fc8d9bd2c
